8222,High Heels
10404,Raise the Red Lantern
13154,Showdown in Little Tokyo
20978,My Father the Hero
9292,Hudson Hawk
26850,Under Suspicion
25598,The Indian Runner
3784,Frankie and Johnny
1649,Bill & Ted's Bogus Journey
20421,Rock-A-Doodle
11384,The Hard Way
2742,Naked Lunch
22434,If Looks Could Kill
11933,Nothing but Trouble
1406,City Slickers
11284,Freddy's Dead: The Final Nightmare
339,Night on Earth
10276,What About Bob?
2125,Wedlock
11894,Curly Sue
10380,An American Tail: Fievel Goes West
11663,The Commitments
1541,Thelma & Louise
11890,Oscar
15080,Only Yesterday
2453,Harley Davidson and the Marlboro Man
27769,Sometimes They Come Back
11187,Child's Play 3
12186,Defending Your Life
14362,Out for Justice
21338,Stone Cold
13571,True Colors
10804,King Ralph
10261,Switch
41805,V.I. Warshawski
10617,Once Upon a Time in China
28597,Problem Child 2
13697,Grand Canyon
35648,Roujin Z
11821,Doc Hollywood
56321,Toto the Hero
13888,Return to the Blue Lagoon
22466,Rover Dangerfield
12227,White Fang
31633,The Marrying Man
2071,Shattered
24734,K2
47090,The Pit and the Pendulum
13122,The People Under the Stairs
9594,Double Impact
274,The Silence of the Lambs
11364,Regarding Henry
20712,Whore
7442,Sleeping with the Enemy
12702,Critters 3
6463,Other People's Money
45491,Sex and Zen
9065,Europa
28455,Deceived
11504,Suburban Commando
15026,The Guyver
23438,Wild Hearts Can't Be Broken
1915,"Manta, Manta"
20289,Rush
4032,My Girl
6524,Life Stinks
17792,Omen IV: The Awakening
1600,The Double Life of Veronique
14022,Slacker
68773,Dollman
53287,The Super
2297,Kafka
38586,The Boys from St. Petri
26561,Enchanted April
23303,Another You
9546,Ricochet
44909,Ghoulies III: Ghoulies Go to College
53658,God of Gamblers III Back to Shanghai
96642,Blue Note
50185,Diary of a Hitman
47423,Once a Thief
51515,At Play in the Fields of the Lord
2611,Only the Lonely
28266,Scream Queen Hot Tub Party
116994,Caged Women in Purgatory
36560,Golden Years
10969,Knight Rider 2000
39518,The White Viking
38299,Chains of Gold
20645,Rhapsody in August
41784,Black Robe
30815,Mortal Thoughts
100080,The Maid
2107,L.A. Story
45394,Saviour of the Soul
36346,Close to Eden
47647,Fight Back to School
19830,100 Days Before the Command
36630,Zandalee
9048,A Chinese Ghost Story III
10341,Until the End of the World
41780,A Rage in Harlem
41097,The Seventh Brother
24752,Dragon Ball Z: Cooler's Revenge
15413,Don't Tell Mom the Babysitter's Dead
25330,Dutch
19200,Shadows and Fog
31544,The Hitman
59058,Riff-Raff
10750,Toy Soldiers
26230,Class of Nuke 'Em High 2: Subhumanoid Meltdown
50507,Crazy Safari
9585,Not Without My Daughter
17474,The Man in the Moon
278756,A Season of Giants
10379,Drop Dead Fred
14904,Proof
15466,Atlantis
38251,Mediterraneo
1713,Jungle Fever
17956,"He Said, She Said"
66566,Past Midnight
11498,Dead Again
17467,Riki-Oh: The Story of Ricky
28859,Dolly Dearest
40789,Journey of Honor
20096,The Butcher's Wife
25562,Soapdish
16270,Career Opportunities
41782,Lovers
91121,Femme Fatale
4539,Hearts of Darkness: A Filmmaker's Apocalypse
114836,Ya obyavlyayu vam voynu
17990,Impromptu
21219,Mobsters
32221,Rambling Rose
10333,The Prince of Tides
49410,Motorama
40223,Operation Corned Beef
36421,Howling VI: The Freaks
16308,Mobile Suit Gundam F91
32853,Merci la Vie
16096,House Party 2
108970,The Last Butterfly
11175,Lucky Luke
22792,High Strung
147164,Assassin of the Tsar
119324,Prime Suspect
39102,Dragon Ball Z: Lord Slug
58648,Closet Land
25221,For the Boys
45888,A Murder of Quality
25674,Shout
21828,Flirting
16191,Highway to Hell
15771,Class Action
12776,Johnny Stecchino
1496,Cool as Ice
24993,Kickboxer 2:  The Road Back
52660,Cast a Deadly Spell
143045,Привал странников
212996,Lee Rock
31696,A Kiss Before Dying
2767,The Lovers on the Bridge
24665,Jim Carrey: Unnatural Act
27494,Murder 101
32685,Ernest Scared Stupid
55145,High Art  / Exposure
500,Reservoir Dogs
6114,Dracula
812,Aladdin
37265,All Ladies Do It
11287,A League of Their Own
943,Lethal Weapon 3
364,Batman Returns
402,Basic Instinct
8077,Alien³
772,Home Alone 2: Lost In New York
9475,Scent of a Woman
293,A River Runs Through It
9374,Death Becomes Her
4507,Jamon Jamon
9349,Universal Soldier
619,The Bodyguard
9361,The Last of the Mohicans
11134,Police Story 3: Supercop
2005,Sister Act
11621,Porco Rosso
8845,Under Siege
33,Unforgiven
10414,The Mighty Ducks
11259,Far and Away
14239,Cool World
10412,Romper Stomper
10437,The Muppet Christmas Carol
11806,Beethoven
1883,Malcolm X
12143,Bad Lieutenant
13225,FernGully: The Last Rainforest
9869,Patriot Games
766,Army of Darkness
2322,Sneakers
9367,El Mariachi
10410,Hoffa
1923,Twin Peaks: Fire Walk with Me
9609,Of Mice and Men
10163,The Lawnmower Man
881,A Few Good Men
9876,Stop! Or My Mom Will Shoot
11569,Hellraiser III: Hell on Earth
10158,White Men Can't Jump
10326,Forever Young
8293,Howards End
10538,Passenger 57
25095,Wuthering Heights
2731,Indochine
10906,Pet Sematary II
9504,Glengarry Glen Ross
26670,Noises Off...
11012,Damage
9096,Medicine Man
10377,My Cousin Vinny
13937,Raising Cain
9264,Poison Ivy
10497,Bitter Moon
18764,Twin Dragons
11158,"Honey, I Blew Up the Kid"
10406,Encino Man
37753,Consenting Adults
1492,1492: Conquest of Paradise
2687,Memoirs of an Invisible Man
10995,The Lover
15300,Newsies
28384,Husbands and Wives
11782,Hard Boiled
14361,Captain Ron
11044,Arizona Dream
14002,Baraka
4823,Final Analysis
27073,Full Contact
13006,Split Second
12772,Leap of Faith
12088,Fortress
9278,Freejack
14603,Kuffs
12629,Live Wire
10403,The Player
26255,Love Potion No. 9
22582,Tom and Jerry: The Movie
31962,Shining Through
23939,Stay Tuned
11428,Sleepwalkers
27465,Once Upon a Crime
10699,Hero
10408,Flodder Does Manhattan!
16562,The Cutting Edge
763,Braindead
11066,Boomerang
18183,Like Water for Chocolate
9300,Orlando
10435,Chaplin
10411,The Distinguished Gentleman
16219,Gladiator
9605,Single White Female
12525,Critters 4
10407,Housesitter
24230,Nemesis
19087,LadyBugs
11790,Peter's Friends
32450,Brain Donors
70089,Comet in Moominland
5233,Wild Orchid II: Two Shades of Blue
119320,Chekist
8872,Wayne's World
28881,Wind
19380,White Sands
15802,Tokyo Decadence
11068,Singles
16314,3 Ninjas
10206,Buffy the Vampire Slayer
11597,Toys
10086,Man Bites Dog
27816,Basket Case 3
17494,Unlawful Entry
10618,Once Upon a Time in China II
9529,Candyman
22004,Trespass
17991,Tetsuo II: Body Hammer
88107,Double Trouble
47821,City of joy
28762,Waxwork II: Lost in Time
12518,Honeymoon in Vegas
44941,Year of the Comet
28212,La Vie de Bohème
14684,School Ties
132169,Mr. Vampire 1992
11087,The Hand that Rocks the Cradle
39103,Dragon Ball Z: Return of Cooler
13823,The Power of One
10608,Bob Roberts
18543,Revenge of the Nerds III: The Next Generation
26877,Naked Killer
19725,Carry On Columbus
103299,Traces of Red
51731,Royal Tramp 2
5765,Knight Moves
10424,Jennifer 8
2038,Iron Eagle III
49292,Animal Instincts
20763,Radio Flyer
61108,Emmanuelle 6
37420,Timescape
156930,Orkney Snork Nie (Die Movie)
12395,Thunderheart
23998,"It's Christmastime Again, Charlie Brown"
110395,Freddie as F.R.O.7.
2470,The Age of Beauty
39104,Dragon Ball Z: Super Android 13
5237,Dust Devil
77429,Chechu y Familia
11386,The Crying Game
108450,The Smile of the Fox
18722,Mr. Baseball
10409,Strictly Ballroom
16136,Juice
69035,Ruby Cairo
57564,Rebels of the Neon God
13153,Rapid Fire
38143,The Story of Qiu Ju
116883,Badlanders
21128,One False Move
55694,Miracle Beach
53165,Fight Back to School 2
2007,Lorenzo's Oil
18672,The Legend of the Swordsman
2613,Prelude to a Kiss
19143,Diggstown
9985,Herr Ober!
32517,"Justice, My Foot!"
22590,Sidekicks
54655,Jersey Girl
108777,Dreaming About You
45779,Mindwarp
161785,Illusions
30785,Evil Toons
40213,New Dragon Gate Inn
23908,A Midnight Clear
108705,Acla's Descent into Floristella
23196,South Central
39479,Love Crimes
55596,Christmas in Connecticut
80857,Lupin the Third: From Russia with Love
16982,Spotswood
183354,A Pot of Winter
39472,Man Trouble
142810,Two Captains II
95863,The Other Woman
36351,Light Sleeper
40841,Roadside Prophets
66599,Love Field
321310,The Ideal Couple
60145,"All's Well, Ends Well"
19027,AC/DC: Live at Donington
246586,Глаша и Кикимора
357433,Lady Boss
286656,Joy in Moscow
325840,"5 Zimmer, Küche, Bad"
20676,Deep Cover
424,Schindler's List
5503,The Fugitive
137,Groundhog Day
9800,Philadelphia
37094,Falling Down
319,True Romance
9479,The Nightmare Before Christmas
11687,The Visitors
9739,Demolition Man
1607,A Bronx Tale
9593,Last Action Hero
329,Jurassic Park
6075,Carlito's Way
4478,Indecent Proposal
1587,What's Eating Gilbert Grape
867,Sliver
713,The Piano
11101,Stalingrad
1634,Free Willy
2758,Addams Family Values
108,Three Colors: Blue
10438,Beethoven's 2nd
9255,Hot Shots! Part Deux
864,Cool Runnings
858,Sleepless in Seattle
2149,Body of Evidence
7305,Alive
9386,In the Line of Fire
9571,Dazed and Confused
6878,Homeward Bound: The Incredible Journey
1644,The Vanishing
14282,Ninja Scroll
10498,Point of No Return
11971,Much Ado About Nothing
531,Wallace and Gromit: The Wrong Trousers
37233,The Firm
5550,RoboCop 3
11969,Tombstone
11566,Dave
9612,Coneheads
9350,Cliffhanger
10436,The Age of Innocence
10439,Hocus Pocus
11520,Grumpy Old Men
12139,Dennis the Menace
11655,Cronos
10057,The Three Musketeers
7007,Rising Sun
8005,Robin Hood: Men in Tights
8092,This Boy's Life
788,Mrs. Doubtfire
9944,The Pelican Brief
2047,The Real McCoy
10349,The Dark Half
9702,Bound by Honor
10440,Manhattan Murder Mystery
46828,Son of the Pink Panther
10909,Kalifornia
31000,Amos & Andrew
9607,Super Mario Bros.
12519,Sirens
695,Short Cuts
10443,Fearless
10427,Red Rock West
14291,Searching for Bobby Fischer
6279,Sister Act 2: Back in the Habit
9545,Sniper
2019,Hard Target
10997,Farewell My Concubine
8873,Wayne's World 2
10442,So I Married an Axe Murderer
21450,Naked
1049,Sommersby
10655,Gettysburg
25748,Children of the Corn II: The Final Sacrifice
11198,City Hunter
1245,The Remains of the Day
11236,The Secret Garden
10657,Needful Things
10942,Babylon 5: The Gathering
9272,The Good Son
33506,Indian Summer
4722,Body Snatchers
9024,For Love or Money
4104,Benny & Joon
9644,National Lampoon's Loaded Weapon 1
24126,Warlock: The Armageddon
1689,Little Buddha
1499,Teenage Mutant Ninja Turtles III
19371,Mr. Nanny
26141,Fatal Instinct
10433,Mad Dog and Glory
17189,Battle Angel Alita
26127,Joshua Tree
35588,Geronimo: An American Legend
9409,Another Stakeout
25389,Matinee
25684,American Ninja V
1987,Benny's Video
31578,Body Bags
47095,House of Cards
11982,Look Who's Talking Now!
11811,Leprechaun
41659,My Life
8494,Weekend at Bernie's II
16417,Yankee Zulu
7984,In the Name of the Father
10285,Jason Goes to Hell: The Final Friday
11074,Striking Distance
34024,King of the Hill
6,Judgment Night
16437,Cyborg 2
17796,Freaked
28983,Fire on the Amazon
2088,Romeo Is Bleeding
23470,Surf Ninjas
14832,The Cement Garden
507,Killing Zoe
34098,Ticks
13203,Son in Law
2625,Mr. Jones
32049,Best of the Best 2
10413,Nowhere to Run
8223,Kika
25610,The Tommyknockers
20333,The Last Outlaw
70133,Sharpe's Rifles
10419,Swing Kids
26333,Untamed Heart
50536,Twenty Bucks
27885,Just One of the Girls
9559,A Perfect World
33539,Once Upon a Forest
69787,Sharpe's Eagle
14572,Patlabor 2: The Movie
41665,Fantozzi in Heaven
10502,The Man Without a Face
10434,"Faraway, So Close!"
253935,Emmanuelle 7
9516,Menace II Society
18631,Beyond The Law
12187,Heart and Souls
54845,Trouble Bound
7500,Sonatine
13064,Airborne
66854,Rage and Honor II: Hostile Takeover
34433,Dragon Ball Z: Broly - The Legendary Super Saiyan
110143,Craving Desire
15797,Only the Strong
65137,Father Hood
17653,The Legend
20339,Splitting Heirs
18890,We're Back! A Dinosaur's Story
4916,Guilty as Sin
39324,Dragon Ball Z: The History of Trunks
44283,Happily Ever After
18857,Crime Story
15613,Fire in the Sky
10423,Dragon: The Bruce Lee Story
14919,Batman: Mask of the Phantasm
13063,Cannibal! The Musical
2259,The House of the Spirits
41666,The Wrong Man
11528,The Sandlot
19931,The Joy Luck Club
12661,Undercover Blues
17811,The Legend II
10852,The Evil Cult
15765,What's Love Got to Do with It
14135,Bad Boy Bubby
39105,Dragon Ball Z: Bojack Unbound
11143,Tai-Chi Master
32998,Necronomicon
31642,Heaven & Earth
17803,12:01
5051,The Baby of Mâcon
10619,Once Upon a Time in China III
39857,The Eight Immortals Restaurant: The Untold Story
264074,The Cockpit
78239,Full Eclipse
19552,The Scent of Green Papaya
10445,Shadowlands
41043,Window to Paris
18215,Boxing Helena
103675,Model by Day
79888,The Cemetery Club
18773,Doppelganger
14534,Rudy
11041,The Beverly Hillbillies
18731,Last Hero in China
45029,Fit to Kill
42580,Life With Mikey
20435,Death Train
12780,Iron Monkey
2246,Malice
33927,Deadfall
11244,The Meteor Man
33408,The Crush
27804,The Thing Called Love
151923,Gross Misconduct
680,Pulp Fiction
278,The Shawshank Redemption
13,Forrest Gump
101,Leon: The Professional
8587,The Lion King
854,The Mask
8467,Dumb and Dumber
3049,Ace Ventura: Pet Detective
36955,True Lies
2636,The Specialist
1637,Speed
2164,Stargate
27066,The Voyeur
15969,The Return of Jafar
15283,Pom Poko
9359,Maverick
2292,Clerks
8831,Timecop
628,Interview with the Vampire
241,Natural Born Killers
28032,Thumbelina
4476,Legends of the Fall
11104,Chungking Express
9331,Clear and Present Danger
15997,The Land Before Time II: The Great Valley Adventure
110,Three Colors: Red
712,Four Weddings and a Funeral
9495,The Crow
522,Ed Wood
15139,The Pagemaster
11382,Bullets Over Broadway
36593,The Naked Gun 33⅓: The Final Insult
306,Beverly Hills Cop III
10660,It Could Happen to You
9287,Troublemakers
8984,Disclosure
11596,New Nightmare
109,Three Colors: White
6472,Guarding Tess
13519,The Stand
9369,Asterix Conquers America
10447,No Escape
1909,Don Juan DeMarco
193,Star Trek: Generations
178,Blown Away
11934,The Hudsucker Proxy
2654,In the Mouth of Madness
11011,Richie Rich
13701,Immortal Beloved
10395,Wolf
10872,The Ref
10694,The Chase
11858,Renaissance Man
10452,Queen Margot
3036,Frankenstein
12778,Greedy
12207,The Legend of Drunken Master
11212,Baby's Day Out
11231,The Next Karate Kid
2348,Holy Matrimony
23719,Trapped in Paradise
13794,Africa: The Serengeti
11592,Serial Mom
2759,"The Adventures of Priscilla, Queen of the Desert"
10714,The Jungle Book
1024,Heavenly Creatures
9624,On Deadly Ground
11777,I.Q.
10486,My Father the Hero
2124,Color of Night
236,Muriel's Wedding
10897,The Little Rascals
12160,Wyatt Earp
24070,Mixed Nuts
24405,Chasers
2087,The Getaway
8011,Highlander: The Final Dimension
57834,Blue Sky
2436,Double Dragon
14522,Black Beauty
22586,The Swan Princess
13595,Airheads
6280,Junior
41579,Getting Even with Dad
11667,Street Fighter
22059,The Fantastic Four
12280,The Paper
10731,The Client
10879,I Love Trouble
27793,The Neverending Story III: Escape from Fantasia
11164,D2: The Mighty Ducks
9058,Only You
4954,Drop Zone
40751,Ashes of Time
11795,Guyver: Dark Hero
11395,The Santa Clause
9587,Little Women
11546,Police Academy: Mission to Moscow
2788,Reality Bites
22826,The Monster
30157,Amateur
17809,Fist of Legend
22137,The Kingdom
19092,Above the Rim
3586,Ready to Wear
25557,The Puppet Masters
17585,Surviving the Game
18942,Nirvana - Unplugged in New York
10531,Death and the Maiden
18837,Macross Plus
8850,The Shadow
24767,Iron Will
9057,Terminal Velocity
21835,A Chinese Odyssey Part Two: Cinderella
10449,When a Man Loves a Woman
10510,Miracle on 34th Street
20726,Little Giants
50797,Burnt by the Sun
10467,The Road to Wellville
1702,Death Machine
19223,A Pure Formality
11067,Major League II
75133,Sharpe's Enemy
13345,A Chinese Odyssey Part One: Pandora's Box
20860,The Stoned Age
75134,Sharpe's Honour
16139,Phantasm III: Lord of the Dead
9905,Shallow Grave
18674,The Defender
17745,Camp Nowhere
18009,Leprechaun 2
13375,The Tit and the Moon
16780,Texas Chainsaw Massacre: The Next Generation
106143,I'll Do Anything
18395,Exit to Eden
13962,Blank Check
19503,God of Gamblers' Return
888,The Flintstones
104205,Funny Man
74405,Sharpe's Company
10462,Don't Drink the Water
527,Once Were Warriors
34746,Death Wish 5: The Face of Death
10451,Eat Drink Man Woman
14237,Brainscan
15097,Fear City: A Family-Style Comedy
18670,Legend of the Red Dragon
48232,Twin Sitters
38129,Martin Lawrence: You So Crazy
11450,Quiz Show
13815,Fresh
11853,Bad Girls
26352,A Low Down Dirty Shame
63163,The Master and Margarita
10954,Farinelli
46717,Intersection
11479,"Little Indian, Big City"
97802,Emmanuelle in Space 1: First Contact
39349,Sugar Hill
21588,Cemetery Man
30654,Ghoulies IV
2712,Jacob
25645,Wing Chun
63777,Hellbound
12475,In the Army Now
78375,CyberTracker
88112,Emmanuelle in Space 7: The Meaning of Love
16297,With Honors
12613,Street Fighter II: The Animated Movie
32888,Ski School 2
121514,An Italian Miracle
48791,Royal Deceit
42287,Once Upon a Time in China V
8987,The River Wild
10732,Revenge of the Musketeers
26682,Roadracers
41387,From Beijing with Love
26337,China Moon
11317,My Girl 2
64724,The Perfume of Yvonne
219645,Criminal Passion
10448,Rapa Nui
159,Maybe... Maybe Not
13632,MacGyver: Trail to Doomsday
44251,Dragon Ball Z: Broly - Second Coming
11318,The Madness of King George
29444,S.F.W.
28138,Dinosaur Island
25284,The Last Seduction
30114,Wagons East!
62639,"When I Was 5, I Killed Myself"
2701,Abraham
20306,Swimming with Sharks
207451,The Shaggy Dog
39106,Dragon Ball Z: Bio-Broly
26261,Cops & Robbersons
19855,The War
31439,To Live
1945,Nell
31022,Aftermath
949,Heat
710,GoldenEye
10530,Pocahontas
524,Casino
197,Braveheart
862,Toy Story
807,Se7en
63,Twelve Monkeys
1572,Die Hard: With a Vengeance
629,The Usual Suspects
9273,Ace Ventura: When Nature Calls
8068,Desperado
414,Batman Forever
9323,Ghost in the Shell
577,To Die For
9598,Babe
10428,Hackers
10634,Friday
568,Apollo 13
9603,Clueless
1642,The Net
451,Leaving Las Vegas
4584,Sense and Sensibility
9886,Johnny Mnemonic
33542,Rumble in the Bronx
9348,Species
2293,Mallrats
15789,A Goofy Movie
8844,Jumanji
5,Four Rooms
6950,Outbreak
11780,Rob Roy
9482,Judge Dredd
37797,Whisper of the Heart
11472,Nine Months
397,French Kiss
9804,Waterworld
3512,Under Siege 2 - Dark Territory
10474,The Basketball Diaries
11980,The Prophecy
11902,Underground
2064,While You Were Sleeping
76,Before Sunrise
9061,Just Cause
10802,Showgirls
10858,Nixon
902,The City of Lost Children
9067,Tank Girl
9344,Kids
281,Strange Days
8839,Casper
687,Dead Man Walking
406,La Haine
19004,The Land Before Time III: The Time of the Great Giving
8963,Crimson Tide
9091,Sudden Death
6520,First Knight
11017,Billy Madison
42994,Memories
9059,Tales from the Crypt: Demon Knight
12106,The Quick and the Dead
11448,Mighty Aphrodite
8012,Get Shorty
2086,Nick of Time
21032,Balto
9312,Mortal Kombat
532,Wallace and Gromit: A Close Shave
9560,A Walk in the Clouds
400,Things to Do in Denver When You're Dead
9737,Bad Boys
10987,Halloween: The Curse of Michael Myers
9087,The American President
11860,Sabrina
9271,Virtuosity
11517,Money Train
4307,The Flower of My Secret
33517,Beyond the Clouds
9501,Crying Freeman
1710,Copycat
9691,Assassins
12110,Dracula: Dead and Loving It
8438,Murder in the First
11008,Major Payne
10329,Congo
9073,Free Willy 2 - The Adventure Home
28601,Problem Child 3
688,The Bridges of Madison County
33689,It Takes Two
12665,Powder
11929,Dolores Claiborne
10348,Thunderbolt
922,Dead Man
11859,Fair Game
36834,Total Eclipse
11446,Welcome to the Dollhouse
18998,Darkman II: The Return of Durant
27098,All Things Fair
10533,The Scarlet Letter
152426,The Langoliers
13531,Empire Records
21183,Fluke
27526,The Crossing Guard
1802,La Cérémonie
11862,Father of the Bride Part II
26258,Bushwhacked
15322,I.D.
12554,Citizen X
10840,On Your Mark
32502,Coldblooded
11863,Jade
9102,Screamers
1408,Cutthroat Island
51191,Guardian Angels
15602,Grumpier Old Men
11084,Flodder 3
10149,Smoke
10612,The Englishman Who Went Up a Hill But Came Down a Mountain
37237,Bullet to Beijing
8973,Lord of Illusions
31174,Richard III
45671,Rough Magic
11220,Fallen Angels
25749,Children of the Corn III: Urban Harvest
19286,Leprechaun 3
11381,Tommy Boy
38651,Night Watch
63105,Nemesis 2: Nebula
46029,Two Much
21846,Trinity And Beyond: The Atomic Bomb Movie
12158,Vampire in Brooklyn
12122,Village of the Damned
20881,Peculiarities of the National Hunt
22279,An Awfully Big Adventure
55580,P.O. Box Tinto Brass
94771,One Hundred and One Nights
19101,A Little Princess
18402,Something to Talk About
26300,Fist of the North Star
54648,The Pebble and the Penguin
9909,Dangerous Minds
12652,Nelly and Monsieur Arnaud
35196,Restoration
102461,A Single Girl
40628,Two Bits
35044,Full Body Massage
32562,The Celluloid Closet
32646,Safe
13559,The Mangler
48336,Lumière and Company
58009,I Don't Speak English
59178,The Wind in the Willows
36555,Best of the Best 3: No Turning Back
2054,Mr. Holland's Opus
197655,Spitfire
17704,The Living Sea
11876,The Horseman on the Roof
11359,The Indian in the Cupboard
6071,Kiss of Death
81218,Devilish Education
48781,Never Talk to Strangers
18725,The Enforcer
16420,Othello
26626,Glory Daze
44136,Sahara
1775,Canadian Bacon
31894,The Tuskegee Airmen
9382,Boys on the Side
19404,Dilwale Dulhania Le Jayenge
196920,Water Child
40508,3 Ninjas Knuckle Up
48750,Les Miserables
37431,No Way Back
39108,Dragon Ball Z: Wrath of the Dragon
93465,The Chinese Feast
36357,Rent-a-Kid
39107,Dragon Ball Z: Fusion Reborn
11861,How To Make An American Quilt
47608,Mad Love
28313,Losing Isaiah
2021,Jack & Sarah
10824,Candyman: Farewell to the Flesh
23476,Without Evidence
50151,Top Fighter
12520,The Last Supper
